,Name
1571470,Rhizobium sp. ACO-34A
410764,Rhizobium multihospitium
492774,Rhizobium alamii
1736592,Rhizobium sp. Root708
1079800,Rhizobium mesoamericanum
1761900,Rhizobium sp. 9140
1848291,Rhizobium sp. LCM 4573
1764277,Rhizobium sp. R711
1841654,Rhizobium sp. AC44/96
1907413,Rhizobium sp. RU33A
2035450,Rhizobium sp. J15
1500304,Rhizobium sp. CF394
293958,Rhizobium lusitanum
1223565,Rhizobium sp. Pop5
1048680,Rhizobium sp. 42MFCr.1
424182,Rhizobium sp. IRBG74
690585,Rhizobium vignae
2020312,Rhizobium sp. CIAT894
1736543,Rhizobium sp. Root482
1736473,Rhizobium sp. Root149
1720346,Rhizobium sp. RSm-3
396,Rhizobium phaseoli
1125979,Rhizobium sp. PDO1-076
1895820,Rhizobium sp. 63-7
1736332,Rhizobium sp. Leaf311
1895819,Rhizobium sp. 60-20
1864509,Rhizobium altiplani
398,Rhizobium tropici
1856850,Rhizobium arenae
29450,Rhizobium leucaenae
448181,Rhizobium selenitireducens
1076926,Rhizobium laguerreae
1324586,Rhizobium sp. M10
2035452,Rhizobium sp. L43
1500257,Rhizobium sp. YR295
1500258,Rhizobium sp. YR528
1144314,Rhizobium sp. CF142
1500300,Rhizobium sp. CF258
348824,Rhizobium favelukesii
1523420,Rhizobium sp. AAP43
78527,Rhizobium undicola
50338,Rhizobium sullae
2028343,Rhizobium sp. 11515TR
56730,Rhizobium gallicum
1176649,Agrobacterium fabrum
1183419,Agrobacterium genomosp. 13
160699,Agrobacterium larrymoorei
1585697,Agrobacterium arsenijevicii
1167635,Agrobacterium sp. 224MFTsu3.1
1842536,Agrobacterium sp. RAC06
1660088,Agrobacterium sp. SCN 61-19
2052828,Agrobacterium bohemicum
1701910,Agrobacterium sp. SUL3
1183413,Agrobacterium salinitolerans
1183412,Agrobacterium deltaense
1946972,Neorhizobium sp. UBA3556
2037914,Pararhizobium haloflavum
106592,Ensifer adhaerens
1472378,Ensifer glycinis
1339236,Ensifer sp. ZNC0028
1752398,Ensifer alkalisoli
1736453,Ensifer sp. Root1312
76745,Sinorhizobium arboris
1953064,Rhizobiaceae bacterium UBA3138
34020,Candidatus Liberibacter africanus
309868,Candidatus Liberibacter americanus
556287,Candidatus Liberibacter solanacearum
34021,Candidatus Liberibacter asiaticus
879274,Shinella sp. HZN7
166954,Kaistia adipata
446684,Kaistia soli
728005,Devosia psychrophila
665118,Devosia enhydra
46914,Devosia riboflavina
288995,Devosia limi
1736587,Devosia sp. Root685
1736423,Devosia sp. Root105
1736229,Devosia sp. Leaf64
429727,Devosia chinhatensis
1535287,Devosia sp. 17-2-E-8
1736374,Devosia sp. Leaf420
1502724,Devosia sp. LC5
1736531,Devosia sp. Root413D1
1736537,Devosia sp. Root436
1736675,Devosia sp. A16
1895751,Devosia sp. 63-57
1895754,Devosia sp. 67-54
48292,Hyphomicrobium zavarzinii
1892844,Hyphomicrobium sp. CS1BSMeth3
1892846,Hyphomicrobium sp. NDB2Meth4
1427356,Hyphomicrobium nitrativorans
51670,Hyphomicrobium facile
121290,Hyphomicrobium sulfonivorans
1892845,Hyphomicrobium sp. CS1GBMeth3
53399,Hyphomicrobium denitrificans
1069,Rhodomicrobium vannielii
1079,Blastochloris viridis
1529006,Mesorhizobium sp. 1M-11
39645,Mesorhizobium ciceri
1208188,Mesorhizobium sp. ICMP 18942
536018,Mesorhizobium australicum
489722,Mesorhizobium metallidurans
540997,Mesorhizobium sp. ORS 3428
1848288,Mesorhizobium sp. LCM 4577
1736481,Mesorhizobium sp. Root172
1884373,Mesorhizobium sp. YR577
1895781,Mesorhizobium sp. 65-26
1670800,Mesorhizobium oceanicum
1736555,Mesorhizobium sp. Root552
422277,Mesorhizobium sp. WSM3876
1287116,Mesorhizobium sp. L2C084A000
1287336,Mesorhizobium sp. LSJC280B00
1298858,Mesorhizobium sp. URHA0056
1120658,Mesorhizobium sp. LC103
1287182,Mesorhizobium sp. L48C026A00
2066070,Mesorhizobium japonicum
2029412,Mesorhizobium sp. WSM4313
2029403,Mesorhizobium sp. WSM3860
2029402,Mesorhizobium sp. WSM3859
408180,Mesorhizobium sp. ORS 3324
1505946,Mesorhizobium sp. SOD10
1040986,Mesorhizobium sp. WSM3224
1300294,Mesorhizobium sophorae
1165689,Mesorhizobium qingshengii
1287232,Mesorhizobium sp. LNHC220B00
1287233,Mesorhizobium sp. LNHC221B00
1287292,Mesorhizobium sp. LSHC420B00
472175,Nitratireductor basaltis
204799,Nitratireductor aquibiodomus
1231180,Nitratireductor pacificus
1670619,Nitratireductor soli
1116369,Hoeflea sp. 108
244596,Hoeflea phototrophica
1480615,Hoeflea olei
1547437,Hoeflea sp. BAL378
1940281,Hoeflea sp.
1629712,Hoeflea sp. BRH_c9
1144343,Phyllobacterium sp. YR531
1882772,Phyllobacterium sp. OV277
1873176,Pseudaminobacter manganicus
93369,Pseudaminobacter salicylatoxidans
83263,Aminobacter aminovorans
935261,Aminobacter sp. J41
561088,Aquamicrobium aerolatum
69279,Aquamicrobium defluvii
1953059,Phyllobacteriaceae bacterium UBA1059
266779,Chelativorans sp. BNC1
1381123,Aliihoeflea sp. 2WW
1494590,Paramesorhizobium deserti
427683,Methylobacterium platani
582675,Methylobacterium gossipiicola
270351,Methylobacterium aquaticum
1736382,Methylobacterium sp. Leaf456
2038277,Methylobacterium frigidaeris
1692501,Methylobacterium sp. ARG-1
1736364,Methylobacterium sp. Leaf399
1096546,Methylobacterium sp. GXF4
1172187,Methylobacterium sp. 285MFTsu5.1
1502748,Methylobacterium sp. UNC378MF
114616,Methylobacterium nodulans
1736265,Methylobacterium sp. Leaf125
1736260,Methylobacterium sp. Leaf117
1736253,Methylobacterium sp. Leaf102
1736249,Methylobacterium sp. Leaf93
1736247,Methylobacterium sp. Leaf91
1975532,Methylobacterium sp. CG09_land_8_20_14_0_10_71_15
1479019,Methylobacterium sp. C1
39956,Methylobacterium mesophilicum
1131813,Methylobacterium sp. 88A
1101192,Methylobacterium sp. 77
1101191,Methylobacterium sp. 10
1882682,Microvirga ossetica
1033741,Microvirga massiliensis
1225564,Microvirga vignae
1549810,Microvirga sp. BSC39
217168,Microvirga flocculans
420324,Microvirga lupini
864069,Microvirga lotononidis
414703,Methylorubrum salsuginis
29428,Methylorubrum rhodinum
47958,Methylorubrum thiocyanatum
223967,Methylorubrum populi
1895814,Rhizobiales bacterium 64-17
1951220,Rhizobiales bacterium UBA3584
1752226,Rhizobiales bacterium Ga0077548
1895817,Rhizobiales bacterium 68-8
1752227,Rhizobiales bacterium Ga0077549
1752223,Rhizobiales bacterium Ga0077530
1895816,Rhizobiales bacterium 65-9
1895815,Rhizobiales bacterium 65-79
1970549,Rhizobiales bacterium 32-66-11
1951218,Rhizobiales bacterium UBA1917
1752228,Rhizobiales bacterium Ga0077555
1768797,Rhizobiales bacterium CCH10-E5
1862950,Rhizobiales bacterium NRL2
1895812,Rhizobiales bacterium 63-22
2015577,Rhizobiales bacterium PAR1
1986856,Rhizobiales bacterium TMED29
1411123,Rhizobiales bacterium YIM 77505
1895810,Rhizobiales bacterium 62-17
1752225,Rhizobiales bacterium Ga0077545
1970552,Rhizobiales bacterium 35-68-8
1970553,Rhizobiales bacterium 39-66-18
1177755,Methyloligella halotolerans
1774970,Methyloceanibacter stevinii
1384459,Methyloceanibacter caenitepidi
1902579,Candidatus Tokpelaia hoelldoblerii
665467,Bauldia litoralis
1235591,Pseudorhodoplanes sinuspersici
1439726,Methylobrevis pamukkalensis
1131814,Xanthobacter sp. 126
1117244,Xanthobacter sp. 91
7,Azorhizobium caulinodans
281091,Azorhizobium doebereinerae
1970319,Azorhizobium sp. 32-67-21
177413,Ancylobacter rudongensis
1736466,Pseudolabrys sp. Root1462
1638163,Aureimonas sp. AU4
1638161,Aureimonas sp. AU12
1736381,Aureimonas sp. Leaf454
1349819,Aureimonas sp. AU20
1638165,Aureimonas sp. N4
424757,Aureimonas frigidaquae
1486262,Martelella endophytica
293089,Martelella mediterranea
1736378,Aurantimonas sp. Leaf443
1166073,Aureimonas jatrophae
1317114,Aurantimonas sp. 22II-16-19i
1365950,Consotaella salsifontis
261934,Pleomorphomonas oryzae
257440,Pleomorphomonas koreensis
1166257,Pleomorphomonas diazotrophica
134,Methylocystis parvus
173366,Methylocystis rosea
2056219,Methylocystis sp. KS32
1101190,Methylopila sp. M107
1120792,Methylopila sp. 73B
64973,Terasakiella pusilla
803,Bartonella quintana
270250,Bartonella rattimassiliensis
1933904,Bartonella sp. WD16.2
1686310,Bartonella apis
373638,Bartonella tamiae
56426,Bartonella clarridgeiae
231434,Beijerinckia mobilis
533,Beijerinckia indica
1612308,Methylocapsa palsarum
199596,Methylocella silvestris
1074,Rhodoblastus acidophilus
876270,Methyloferula stellata
1952826,Rhodobiaceae bacterium UBA4490
2026785,Rhodobiaceae bacterium
1080,Afifella marina
209897,Afifella pfennigii
1333998,Tepidicaulis marinus
340680,Amorphus coralli
83401,Roseospirillum parvum
571256,Ochrobactrum pituitosum
529,Ochrobactrum anthropi
94625,Ochrobactrum intermedium
407152,Ochrobactrum cytisi
94627,Ochrobactrum grignonense
1920636,Ochrobactrum sp. P6BS-III
1149952,Brucella sp. 09RB8471
1951526,Brucellaceae bacterium UBA6728
372072,Cohaesibacter gelatinilyticus
1798205,Cohaesibacter sp. ES.047
363953,Chelatococcus sambhunathii
444444,Chelatococcus daeguensis
552063,Salinarimonas rosea
1876515,Notoacmeibacter marinus
178900,Acetobacter cerevisiae
178901,Acetobacter malorum
1076596,Acetobacter persici
1076594,Acetobacter okinawensis
1262685,Acetobacter sp. CAG:977
104099,Acetobacter orleanensis
431306,Acetobacter ghanensis
104102,Acetobacter tropicalis
146476,Acetobacter syzygii
146475,Acetobacter cibinongensis
146474,Acetobacter orientalis
446692,Acetobacter senegalensis
481146,Acetobacter ascendens
104101,Acetobacter indonesiensis
1670660,Acetobacter sp. DsW_54
207340,Roseomonas mucosa
484882,Roseomonas stagni
204525,Roseomonas cervicalis
452982,Roseomonas aerilata
524,Acidiphilium cryptum
1970291,Acidiphilium sp. 20-67-58
28448,Komagataeibacter xylinus
1177712,Komagataeibacter medellinensis
943261,Komagataeibacter kakiaceti
265960,Komagataeibacter nataicola
33995,Komagataeibacter europaeus
66229,Komagataeibacter intermedius
215221,Komagataeibacter rhaeticus
365533,Belnapia moabensis
1054213,Acetobacteraceae bacterium AT-5844
1951301,Acetobacteraceae bacterium UBA6159
318683,Gluconobacter albidus
442,Gluconobacter oxydans
479935,Gluconobacter morbifer
376620,Gluconobacter japonicus
586239,Gluconobacter roseus
1208583,Commensalibacter sp. MX01
479936,Commensalibacter intestini
610245,Asaia prunellae
610243,Asaia platycodi
364410,Granulibacter bethesdensis
1970306,Acidocella sp. 35-58-6
525,Acidocella facilis
209650,Acidicaldus organivorans
1539051,Bombella intestini
33996,Gluconacetobacter diazotrophicus
153496,Kozakia baliensis
1907313,Azospirillum sp. RU38E
192,Azospirillum brasilense
1226968,Azospirillum humicireducens
1896971,Azospirillum sp. 47_25
286727,Azospirillum oryzae
528244,Azospirillum thiophilum
95605,Azospirillum sp. B4
2044885,Azospirillum sp. B2
1952848,Rhodospirillaceae bacterium UBA1137
1952857,Rhodospirillaceae bacterium UBA4479
1952852,Rhodospirillaceae bacterium UBA2165
1629718,Rhodospirillaceae bacterium BRH_c57
1952863,Rhodospirillaceae bacterium UBA6608
1986864,Rhodospirillaceae bacterium TMED23
1952849,Rhodospirillaceae bacterium UBA1479
1919261,Rhodospirillaceae bacterium bin65
1952862,Rhodospirillaceae bacterium UBA6219
1470576,Thalassospira sp. MCCC 1A03138
393657,Thalassospira tepidiphila
501834,Thalassospira sp. MCCC 1A01148
1544451,Thalassospira sp. TSL5-1
2048283,Thalassospira marina
1798192,Thalassospira sp. KO164
744227,Thalassospira lohafexi
1528106,Thalassospira australica
1470575,Thalassospira sp. MCCC 1A01428
1293890,Thalassospira alkalitolerans
84159,Magnetospirillum magneticum
188,Magnetospirillum magnetotacticum
1895778,Magnetospirillum sp. 64-120
55518,Magnetospirillum gryphiswaldense
1639348,Magnetospirillum sp. ME-1
1244869,Magnetospirillum caucaseum
1437059,Magnetospirillum moscoviense
1979370,Magnetospirillum sp. 15-1
1909734,Oceanibaculum nanhaiense
580166,Oceanibaculum pacificum
1917215,Ferrovibrio sp.
34011,Niveispirillum irakense
393310,Skermanella aerolata
913326,Skermanella stibiiresistens
2022747,Elstera cyanobacteriorum
1121832,Fodinicurvata sediminis
1121830,Fodinicurvata fenggangensis
34018,Rhodospirillum centenum
1085,Rhodospirillum rubrum
1947382,Rhodospirillum sp. UBA1311
382514,Telmatospirillum siberiense
414052,Caenispirillum bisanense
189,Novispirillum itersonii
2024836,Magnetovibrio sp.
28181,Magnetovibrio blakemorei
171437,Tistrella mobilis
28077,Nitrospirillum amazonense
420996,Thalassobaculum litoreum
80876,Insolitispirillum peregrinum
1709002,Rhodocista sp. MIMtkB3
1288970,Magnetospira sp. QH-2
1919251,Defluviicoccus sp. bin129
1087,Rhodovibrio salinarum
1084,Pararhodospirillum photometricum
1549855,Haematospirillum jordaniae
1752230,Rhodospirillales bacterium Ga0074136
1852621,Rhodospirillales bacterium BBD 1991-14
1802023,Rhodospirillales bacterium RIFCSPLOWO2_12_FULL_67_15
1895826,Rhodospirillales bacterium 70-18
1974092,Rhodospirillales bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_66_15
1970565,Rhodospirillales bacterium 20-60-12
2026786,Rhodospirillales bacterium
225324,Enhydrobacter aerosaccus
457934,Elioraea tepidiphila
2024832,Geminicoccus sp.
1963835,Arboricoccus pini
1545044,Paracoccus sanguinis
82367,Paracoccus pantotrophus
266,Paracoccus denitrificans
1077935,Paracoccus zhejiangensis
2032623,Paracoccus sp. WN007
1660154,Paracoccus sp. SCN 68-21
1569209,Paracoccus sp. PAMC 22219
1192054,Paracoccus sp. 228
34004,Paracoccus aminovorans
34003,Paracoccus aminophilus
690417,Paracoccus sphaerophysae
1947051,Paracoccus sp. UBA2633
2065379,Paracoccus sp. CBA4604
34007,Paracoccus versutus
65735,Paracoccus alkenifer
147645,Paracoccus yeei
187400,Paracoccus zeaxanthinifaciens
1529068,Paracoccus sp. BM15
267,Paracoccus sp.
1945662,Paracoccus contaminans
1745182,Paracoccus sp. MKU1
1214787,Paracoccus sediminis
376733,Paracoccus halophilus
1641875,Roseovarius atlanticus
1354722,Roseovarius sp. MCTG156(2b)
1947397,Roseovarius sp. UBA7808
337701,Roseovarius pacificus
1947396,Roseovarius sp. UBA6217
215743,Roseovarius mucosus
1981892,Roseovarius salinarum
1247867,Roseovarius albus
1287727,Roseovarius azorensis
573024,Roseovarius nanhaiticus
1486281,Roseovarius sp.
1570360,Roseovarius sp. A-2
1947395,Roseovarius sp. UBA6167
2033435,Rhodobacteraceae bacterium QY30
1952802,Rhodobacteraceae bacterium UBA3069
1849170,Rhodobacteraceae bacterium EhC02
1952817,Rhodobacteraceae bacterium UBA996
1952810,Rhodobacteraceae bacterium UBA6197
1666917,Rhodobacteraceae bacterium HLUCCO18
1802012,Rhodobacteraceae bacterium GWE1_64_9
1805337,Rhodobacteraceae bacterium CG2_30_10_405
1952813,Rhodobacteraceae bacterium UBA6273
1952809,Rhodobacteraceae bacterium UBA6141
1928334,Rhodobacteraceae bacterium WFHF2C18
1952801,Rhodobacteraceae bacterium UBA2776
2015578,Rhodobacteraceae bacterium PARR1
1868286,Rhodobacteraceae bacterium (ex Bugula neritina AB1)
1666914,Rhodobacteraceae bacterium HLUCCO07
388401,Rhodobacteraceae bacterium HTCC2150
1622230,Rhodobacteraceae bacterium ASP10-04a
1408890,Rhodobacter sp. CACIA14H1
1061,Rhodobacter capsulatus
371731,Rhodobacter sp. SW2
1786003,Rhodobacter sp. CCB-MM2
2033869,Rhodobacter sp. CZR27
1675527,Candidatus Rhodobacter lobularis
439529,Rhodobacter ovatus
407234,Rhodobacter vinaykumarii
445629,Rhodobacter johrii
1884310,Rhodobacter sp. 24-YEA-8
1063,Rhodobacter sphaeroides
446682,Rhodobacter maris
418630,Rhodobacter megalophilus
1564506,Rhodovulum sp. P5
1187851,Rhodovulum sp. PH10
1882821,Rhodovulum sp. ES.010
35806,Rhodovulum sulfidophilum
83219,Sulfitobacter mediterraneus
1402135,Sulfitobacter pseudonitzschiae
394264,Sulfitobacter marinus
1917485,Sulfitobacter sp. AM1-D1
1342299,Sulfitobacter geojensis
335975,Sulfitobacter litoralis
1342301,Sulfitobacter noctilucicola
225422,Sulfitobacter indolifex
218672,Sulfitobacter delicatus
1822238,Sulfitobacter sp. HI0054
60137,Sulfitobacter pontiacus
282197,Jannaschia rubra
188906,Jannaschia helgolandensis
390807,Jannaschia pohangensis
290400,Jannaschia sp. CCS1
420998,Jannaschia donghaensis
1244108,Jannaschia faecimaris
1225660,Ruegeria sp. 6PALISEP08
89184,Ruegeria pomeroyi
439497,Ruegeria sp. R11
985054,Ruegeria halocynthiae
81569,Ruegeria atlantica
1577903,Ruegeria sp. ANG-R
1715692,Ruegeria denitrificans
1510458,Pseudoruegeria sabulilitoris
1933035,Pseudoruegeria sp. SK021
571298,Pseudoruegeria lutimaris
1914328,Pseudooceanicola sp.
1247613,Pseudooceanicola antarcticus
1387277,Pseudooceanicola flagellatus
1461694,Pseudooceanicola atlanticus
2029104,Pseudooceanicola lipolyticus
1844006,Phaeobacter porticola
1317111,Phaeobacter sp. 22II1-1F12B
1715693,Phaeobacter sp. CECT 7735
588602,Celeribacter neptunius
1397108,Celeribacter marinus
1881061,Stappia sp. ES.058
2003585,Stappia sp. TSB10P1A
121719,Pannonibacter phragmitetus
466044,Pannonibacter indicus
1379903,Roseivivax marinus
1529041,Roseivivax jejudonensis
93684,Roseivivax halotolerans
591206,Roseivivax isoporae
641238,Roseivivax roseus
1915078,Thioclava nitratireducens
1915316,Thioclava sp. F36-6
1798203,Thioclava sp. ES.031
1915077,Thioclava marina
1185766,Thioclava dalianensis
1577896,Leisingera sp. ANG-Vp
1577902,Leisingera sp. ANG-M7
1855282,Leisingera sp. JC1
405746,Leisingera daeponensis
1002340,Leisingera sp. ANG1
1396826,Leisingera aquaemixtae
1577895,Leisingera sp. ANG-M1
278132,Limimaricola hongkongensis
521013,Limimaricola pyoseonensis
1125964,Limimaricola cinnabarinus
252302,Oceanicola granulosus
1042378,Oceanicola sp. S124
1217970,Oceanicola litoreus
1225657,Loktanella sp. 3ANDIMAR09
245187,Loktanella fryxellensis
366533,Loktanella atrilutea
579483,Loktanella sp. S4079
1881056,Loktanella sp. DSM 29012
1120568,Pseudorhodobacter wandonensis
1077947,Pseudorhodobacter antarcticus
2052957,Pseudorhodobacter sp. MZDSW-24AT
687412,Pseudorhodobacter aquimaris
989410,Pseudovibrio sp. Ad26
1898042,Pseudovibrio sp. Ab134
258256,Pseudovibrio denitrificans
285279,Pseudovibrio ascidiaceicola
989403,Pseudovibrio axinellae
1576596,Pseudovibrio sp. POLY-S9
1735585,Pseudovibrio sp. WM33
1807766,Pseudovibrio stylochi
315423,Palleronia marisminoris
1674922,Labrenzia sp. CP4
2021862,Labrenzia sp. VG12
391589,Roseobacter sp. GAI101
314262,Roseobacter sp. MED193
2434,Roseobacter denitrificans
388739,Roseobacter sp. SK209-2-6
1907202,Roseobacter sp.
1443441,Acuticoccus yangtzensis
441103,Tropicibacter naphthalenivorans
1037362,Tropicibacter phthalicicus
282683,Salipiger thiooxidans
1229727,Salipiger profundus
263378,Salipiger mucosus
344736,Salipiger bermudensis
311180,Yangia pacifica
1779329,Yangia sp. SAOS 153D
220343,Gemmobacter nectariphilus
1086013,Gemmobacter megaterium
1529005,Gemmobacter sp. LW-1
1287720,Nioella nitratireducens
1912092,Nioella sediminis
313368,Maribius salinus
1514904,Ahrensia marina
1872419,Ahrensia sp.
92947,Ketogulonicigenium robustum
92945,Ketogulonicigenium vulgare
295419,Rubellimicrobium thermophilum
871651,Poseidonocella pacifica
871652,Poseidonocella sedimentorum
1031541,Tropicimonas sediminicola
441112,Tropicimonas isoalkanivorans
1162418,Maritimibacter sp. HL-12
404236,Maritimibacter alkaliphilus
1391910,Pseudooctadecabacter jejudonensis
53946,Octadecabacter arcticus
1655543,Octadecabacter ascidiaceicola
564137,Roseicitreum antarcticum
491388,Litoreibacter arenae
1046117,Oceaniovalibus guishaninsula
379347,Epibacterium mobile
1156985,Epibacterium ulvae
928856,Epibacterium multivorans
1715691,Thalassobius activus
340021,Thalassobius mediterraneus
1144477,Pseudophaeobacter leonis
1105367,Paenirhodobacter enshiensis
254406,Shimia aestuarii
321267,Shimia marina
1280847,Shimia haliotis
1389006,Shimia sp. SK013
154981,Aliiroseovarius crassostreae
1173584,Aliiroseovarius sediminilitoris
74033,Antarctobacter heliothermus
505252,Marivita cryptomonadis
633131,Thalassobium sp. R2A62
2030825,Thalassobium sp.
2029103,Actibacterium pelagium
1461693,Actibacterium atlanticum
1590614,Actibacterium ureilyticum
1470562,Aestuariivita boseongensis
1481893,Planktotalea arctica
696762,Planktotalea frisia
569882,Salinihabitans flavidus
696760,Pelagimonas varians
1685382,Ponticoccus marisrubri
515897,Pontibaca methylaminivorans
2009329,Sagittula sp. P11
52603,Sagittula stellata
197461,Nesiotobacter exalbescens
490829,Lutimaribacter saemankumensis
658057,Pacificibacter marinus
999627,Sedimentitalea nanhaiensis
1206336,Puniceibacterium antarcticum
1225651,Thalassobacter sp. 16PALIMAR09
1889778,Amylibacter kogurei
2035344,Amylibacter cionae
